word,level
春,第2級
更,第2級
替,第2級
條,第2級
棒,第2級
樹,第2級
次,第2級
洗,第2級
海,第2級
火,第2級
片,第2級
狗,第2級
班,第2級
當,第2級
票,第2級
種,第2級
笑,第2級
算,第2級
綠,第2級
總,第2級
聊,第2級
聲,第2級
臉,第2級
臺,第2級
苦,第2級
行,第2級
被,第2級
西,第2級
試,第2級
語,第2級
講,第2級
變,第2級
讓,第2級
貓,第2級
賣,第2級
跑,第2級
較,第2級
轉,第2級
近,第2級
送,第2級
道,第2級
遠,第2級
部,第2級
重,第2級
間,第2級
隻,第2級
雖,第2級
離,第2級
電,第2級
需,第2級
香,第2級
馬,第2級
騎,第2級
鳥,第2級
黃,第2級
交,第2*級
付,第2*級
伯,第2*級
借,第2*級
刀,第2*級
匙,第2*級
叉,第2*級
叔,第2*級
口,第2*級
商,第2*級
喂,第2*級
壞,第2*級
寄,第2*級
市,第2*級
帽,第2*級
忘,第2*級
掉,第2*級
掛,第2*級
搬,第2*級
東,第2*級
河,第2*級
渴,第2*級
游,第2*級
炒,第2*級
炸,第2*級
烤,第2*級
燈,第2*級
瓶,第2*級
盒,第2*級
盤,第2*級
祝,第2*級
秋,第2*級
租,第2*級
空,第2*級
窗,第2*級
笨,第2*級
糕,第2*級
糖,第2*級
罐,第2*級
考,第2*級
肚,第2*級
脫,第2*級
臭,第2*級
色,第2*級
草,第2*級
藍,第2*級
街,第2*級
表,第2*級
袋,第2*級
裙,第2*級
褲,第2*級
踢,第2*級
輕,第2*級
辣,第2*級
酸,第2*級
錶,第2*級
關,第2*級
雪,第2*級
零,第2*級
飛,第2*級
餃,第2*級
髮,第2*級
鹹,第2*級
且,第3級
丟,第3級
乾,第3級
亂,第3級
例,第3級
假,第3級
停,第3級
傘,第3級
內,第3級
另,第3級
同,第3級
哇,第3級
城,第3級
夢,第3級
套,第3級
季,第3級
封,第3級
已,第3級
帥,第3級
度,第3級
弄,第3級
急,第3級
或,第3級
拍,第3級
提,第3級
換,第3級
搭,第3級
收,第3級
料,第3級
查,第3級
樣,第3級
死,第3級
油,第3級
泡,第3級
溼,第3級
滿,第3級
濕,第3級
留,第3級
破,第3級
答,第3級
聞,第3級
背,第3級
腿,第3級
舞,第3級
船,第3級
裝,第3級
訂,第3級
詞,第3級
資,第3級
越,第3級
逛,第3級
週,第3級
遍,第3級
選,第3級
醬,第3級
陪,第3級
須,第3級
顆,第3級
餅,第3級
髒,第3級
鹽,第3級
乘,第3*級
倍,第3*級
偷,第3*級
傳,第3*級
光,第3*級
刷,第3*級
動,第3*級
吵,第3*級
咳,第3*級
圓,第3*級
夜,第3*級
姑,第3*級
子,第3*級
存,第3*級
完,第3*級
層,第3*級
差,第3*級
底,第3*級
座,第3*級
廳,第3*級
房,第3*級
抓,第3*級
改,第3*級
整,第3*級
數,第3*級
方,第3*級
時,第3*級
朵,第3*級
極,第3*級
櫃,第3*級
正,第3*級
步,第3*級
毛,第3*級
汁,第3*級
汗,第3*級
流,第3*級
涼,第3*級
深,第3*級
淺,第3*級
減,第3*級
煩,第3*級
熟,第3*級
爬,第3*級
眼,第3*級
知,第3*級
箱,第3*級
籃,第3*級
米,第3*級
約,第3*級
著,第3*級
談,第3*級
識,第3*級
豆,第3*級
起,第3*級
辦,第3*級
連,第3*級
鎖,第3*級
鐘,第3*級
院,第3*級
除,第3*級
類,第3*級
乖,第4級
亮,第4級
仍,第4級
代,第4級
修,第4級
倒,第4級
傷,第4級
具,第4級
切,第4級
初,第4級
剩,第4級
剪,第4級
區,第4級
卻,第4級
厚,第4級
受,第4級
可,第4級
吸,第4級
吹,第4級
呼,第4級
咬,第4級
哈,第4級
哦,第4級
喉,第4級
喊,第4級
喔,第4級
嗨,第4級
嗯,第4級
噢,第4級
嚇,第4級
嚴,第4級
園,第4級
土,第4級
堆,第4級
填,第4級
增,第4級
害,第4級
寬,第4級
島,第4級
巷,第4級
平,第4級
強,第4級
忽,第4級
怪,第4級
憐,第4級
懶,第4級
投,第4級
抱,第4級
持,第4級
指,第4級
按,第4級
挑,第4級
掃,第4級
排,第4級
推,第4級
搶,第4級
摸,第4級
擠,第4級
擦,第4級
擺,第4級
攤,第4級
救,第4級
文,第4級
旅,第4級
族,第4級
曾,第4級
架,第4級
根,第4級
棟,第4級
棵,第4級
椒,第4級
槍,第4級
橋,第4級
段,第4級
殺,第4級
洞,第4級
活,第4級
派,第4級
淚,第4級
淡,第4級
滑,第4級
濃,第4級
煮,第4級
燒,第4級
燙,第4級
牌,第4級
牙,第4級
牠,第4級
猜,第4級
猴,第4級
獎,第4級
生,第4級
發,第4級
皮,第4級
直,第4級
省,第4級
石,第4級
硬,第4級
碰,第4級
神,第4級
秒,第4級
窮,第4級
竹,第4級
管,第4級
節,第4級
篇,第4級
粗,第4級
系,第4級
紀,第4級
級,第4級
細,第4級
網,第4級
緊,第4級
線,第4級
練,第4級
罵,第4級
羊,第4級
羣,第4級
群,第4級
習,第4級
翻,第4級
耳,第4級
腦,第4級
舉,第4級
菸,第4級
葉,第4級
蓋,第4級
虎,第4級
蝦,第4級
血,第4級
複,第4級
記,第4級
訪,第4級
譯,第4級
貼,第4級
賺,第4級
贏,第4級
趁,第4級
趟,第4級
距,第4級
躲,第4級
躺,第4級
軟,第4級
載,第4級
輸,第4級
追,第4級
遊,第4級
醉,第4級
醋,第4級
醒,第4級
醜,第4級
量,第4級
鏡,第4級
鐵,第4級
陣,第4級
隊,第4級
雲,第4級
靠,第4級
頁,第4級
頓,第4級
領,第4級
養,第4級
騙,第4級
鬆,第4級
鼠,第4級
龍,第4級
並,第4*級
伸,第4*級
保,第4*級
兄,第4*級
兔,第4*級
入,第4*級
創,第4*級
勸,第4*級
匹,第4*級
反,第4*級
取,第4*級
合,第4*級
吐,第4*級
唉,第4*級
團,第4*級
基,第4*級
壓,第4*級
失,第4*級
妻,第4*級
婚,第4*級
嫁,第4*級
寶,第4*級
尖,第4*級
尺,第4*級
岸,第4*級
布,第4*級
師,第4*級
幅,第4*級
弱,第4*級
彈,第4*級
彩,第4*級
影,第4*級
忍,第4*級
恨,第4*級
戀,第4*級
成,第4*級
扔,第4*級
扣,第4*級
抬,第4*級
挖,第4*級
採,第4*級
握,第4*級
搖,第4*級
據,第4*級
擡,第4*級
敲,第4*級
斤,第4*級
於,第4*級
暗,第4*級
木,第4*級
末,第4*級
材,第4*級
林,第4*級
案,第4*級
止,第4*級
此,第4*級
毒,第4*級
求,第4*級
江,第4*級
沙,第4*級
清,第4*級
湖,第4*級
準,第4*級
溫,第4*級
漸,第4*級
為,第4*級
煎,第4*級
煙,第4*級
熊,第4*級
爭,第4*級
犯,第4*級
王,第4*級
理,第4*級
田,第4*級
由,第4*級
疼,第4*級
瘋,第4*級
眠,第4*級
睡,第4*級
砍,第4*級
礎,第4*級
竟,第4*級
章,第4*級
端,第4*級
粉,第4*級
糟,第4*級
紫,第4*級
組,第4*級
絲,第4*級
編,第4*級
聚,第4*級
肯,第4*級
脖,第4*級
腰,第4*級
膩,第4*級
舅,第4*級
與,第4*級
蒜,第4*級
蔥,第4*級
藏,第4*級
處,第4*級
衝,第4*級
製,第4*級
貨,第4*級
費,第4*級
趕,第4*級
身,第4*級
退,第4*級
逃,第4*級
通,第4*級
造,第4*級
醫,第4*級
銀,第4*級
限,第4*級
靜,第4*級
面,第4*級
響,第4*級
颳,第4*級
食,第4*級
餵,第4*級
首,第4*級
鬍,第4*級
鬼,第4*級
鴨,第4*級
麥,第4*級
丁,第5級
丈,第5級
世,第5級
丙,第5級
串,第5級
丸,第5級
乃,第5級
之,第5級
乍,第5級
乙,第5級
了,第5級
于,第5級
互,第5級
井,第5級
亦,第5級
仁,第5級
仇,第5級
介,第5級
仗,第5級
令,第5級
以,第5級
任,第5級
伊,第5級
伍,第5級
休,第5級
似,第5級
佈,第5級
佔,第5級
余,第5級
佛,第5級
作,第5級
佣,第5級
佳,第5級
使,第5級
便,第5級
係,第5級
俐,第5級
俱,第5級
值,第5級
偉,第5級
偏,第5級
偕,第5級
側,第5級
偽,第5級
傑,第5級
催,第5級
債,第5級
傻,第5級
傾,第5級
僅,第5級
僵,第5級
價,第5級
儒,第5級
儘,第5級
兇,第5級
免,第5級
兒,第5級
兜,第5級
公,第5級
兵,第5級
其,第5級
典,第5級
兼,第5級
冊,第5級
冒,第5級
冠,第5級
准,第5級
凍,第5級
凝,第5級
凡,第5級
凰,第5級
凳,第5級
凶,第5級
凸,第5級
凹,第5級
刑,第5級
划,第5級
列,第5級
判,第5級
利,第5級
刮,第5級
刺,第5級
刻,第5級
剃,第5級
則,第5級
削,第5級
剎,第5級
剖,第5級
剝,第5級
副,第5級
割,第5級
劃,第5級
劇,第5級
劈,第5級
劍,第5級
劑,第5級
劫,第5級
勁,第5級
務,第5級
勞,第5級
勺,第5級
勾,第5級
勿,第5級
匪,第5級
匯,第5級
匿,第5級
升,第5級
卒,第5級
卜,第5級
占,第5級
卡,第5級
印,第5級
即,第5級
卵,第5級
卷,第5級
卸,第5級
參,第5級
及,第5級
叛,第5級
叢,第5級
叨,第5級
叩,第5級
叮,第5級
吉,第5級
吊,第5級
吋,第5級
吞,第5級
含,第5級
吻,第5級
吼,第5級
吾,第5級
呃,第5級
呆,第5級
呈,第5級
告,第5級
周,第5級
咐,第5級
咒,第5級
咦,第5級
咱,第5級
品,第5級
哄,第5級
哉,第5級
哎,第5級
員,第5級
哩,第5級
哼,第5級
唇,第5級
唐,第5級
唬,第5級
售,第5級
唯,第5級
啃,第5級
啄,第5級
啜,第5級
啞,第5級
啥,第5級
啻,第5級
啼,第5級
喘,第5級
喪,第5級
單,第5級
喲,第5級
嗅,第5級
嗆,第5級
嗑,第5級
嗜,第5級
嘆,第5級
嘗,第5級
嘮,第5級
嘿,第5級
噓,第5級
噗,第5級
噴,第5級
噸,第5級
嚐,第5級
嚥,第5級
嚷,第5級
嚼,第5級
囑,第5級
因,第5級
困,第5級
固,第5級
圈,第5級
圍,第5級
均,第5級
坑,第5級
坪,第5級
垂,第5級
垮,第5級
埋,第5級
執,第5級
堂,第5級
堵,第5級
塌,第5級
塑,第5級
塔,第5級
塗,第5級
塞,第5級
墓,第5級
墨,第5級
墳,第5級
士,第5級
壯,第5級
壹,第5級
壺,第5級
夕,第5級
夥,第5級
夾,第5級
奇,第5級
奉,第5級
奪,第5級
奸,第5級
如,第5級
妙,第5級
妝,第5級
妾,第5級
姪,第5級
娘,第5級
娶,第5級
嫌,第5級
嫩,第5級
嬌,第5級
孔,第5級
孕,第5級
孰,第5級
安,第5級
宗,第5級
官,第5級
定,第5級
客,第5級
宮,第5級
宰,第5級
宴,第5級
宿,第5級
密,第5級
寒,第5級
寡,第5級
實,第5級
寨,第5級
寵,第5級
寸,第5級
寺,第5級
射,第5級
將,第5級
專,第5級
尊,第5級
導,第5級
尚,第5級
尾,第5級
尿,第5級
局,第5級
屁,第5級
居,第5級
屆,第5級
屎,第5級
屬,第5級
崖,第5級
崩,第5級
嵌,第5級
嶼,第5級
州,第5級
巢,第5級
工,第5級
巧,第5級
巨,第5級
帖,第5級
席,第5級
幕,第5級
幢,第5級
幹,第5級
幼,第5級
幽,第5級
序,第5級
府,第5級
庫,第5級
廊,第5級
廟,第5級
廣,第5級
延,第5級
建,第5級
弓,第5級
引,第5級
弦,第5級
彎,第5級
役,第5級
彼,第5級
待,第5級
徑,第5級
徒,第5級
忌,第5級
怔,第5級
思,第5級
性,第5級
恩,第5級
悄,第5級
患,第5級
悲,第5級
悶,第5級
情,第5級
惑,第5級
惜,第5級
惟,第5級
惠,第5級
惡,第5級
惱,第5級
惹,第5級
愁,第5級
愈,第5級
意,第5級
愕,第5級
感,第5級
愣,第5級
慌,第5級
慎,第5級
慘,第5級
慣,第5級
慾,第5級
憋,第5級
憑,第5級
憤,第5級
懲,第5級
懸,第5級
戒,第5級
截,第5級
戰,第5級
戳,第5級
戶,第5級
扁,第5級
扇,第5級
扎,第5級
扒,第5級
托,第5級
扛,第5級
扭,第5級
扯,第5級
扳,第5級
扶,第5級
批,第5級
技,第5級
抄,第5級
抖,第5級
折,第5級
披,第5級
抵,第5級
抹,第5級
押,第5級
抽,第5級
拂,第5級
拄,第5級
拆,第5級
拈,第5級
拋,第5級
拌,第5級
拎,第5級
拐,第5級
拔,第5級
拖,第5級
招,第5級
拜,第5級
拱,第5級
拳,第5級
拴,第5級
拼,第5級
拾,第5級
挪,第5級
挺,第5級
挽,第5級
捅,第5級
捆,第5級
捉,第5級
捌,第5級
捏,第5級
捐,第5級
捧,第5級
捲,第5級
捶,第5級
掀,第5級
掌,第5級
掏,第5級
掙,第5級
掩,第5級
揀,第5級
揉,第5級
揍,第5級
描,第5級
插,第5級
揣,第5級
揪,第5級
揮,第5級
搓,第5級
搔,第5級
搗,第5級
搞,第5級
搥,第5級
摔,第5級
摘,第5級
摟,第5級
摧,第5級
摩,第5級
摻,第5級
撇,第5級
撈,第5級
撐,第5級
撒,第5級
撕,第5級
撞,第5級
撥,第5級
撮,第5級
撲,第5級
撿,第5級
擁,第5級
擄,第5級
擊,第5級
擋,第5級
操,第5級
擒,第5級
擔,第5級
擬,第5級
擰,第5級
擱,第5級
擲,第5級
擻,第5級
攀,第5級
攔,第5級
攪,第5級
攬,第5級
政,第5級
故,第5級
效,第5級
敝,第5級
散,第5級
敵,第5級
敷,第5級
斃,第5級
斑,第5級
斗,第5級
斜,第5級
斟,第5級
斥,第5級
斧,第5級
斬,第5級
斷,第5級
旬,第5級
旺,第5級
昏,第5級
易,第5級
晃,第5級
晒,第5級
晶,第5級
晾,第5級
暈,第5級
暨,第5級
曆,第5級
曬,第5級
曰,第5級
曲,第5級
服,第5級
朕,第5級
望,第5級
朝,第5級
未,第5級
朱,第5級
杆,第5級
村,第5級
束,第5級
松,第5級
板,第5級
枕,第5級
枚,第5級
柄,第5級
柏,第5級
某,第5級
柒,第5級
染,第5級
柔,第5級
柱,第5級
柳,第5級
柴,第5級
株,第5級
核,第5級
格,第5級
栽,第5級
桂,第5級
框,第5級
桶,第5級
桿,第5級
梅,第5級
梢,第5級
梨,第5級
梳,第5級
棉,第5級
棋,第5級
棍,第5級
棗,第5級
棚,第5級
棺,第5級
楣,第5級
構,第5級
槽,第5級
樁,第5級
樑,第5級
樸,第5級
機,第5級
橫,第5級
檔,第5級
檢,第5級
欄,第5級
欠,第5級
欣,第5級
欲,第5級
款,第5級
歎,第5級
歡,第5級
歪,第5級
歷,第5級
歸,第5級
殼,第5級
殿,第5級
毀,第5級
毫,第5級
民,第5級
氾,第5級
汝,第5級
沈,第5級
沉,第5級
沖,第5級
沮,第5級
沸,第5級
治,第5級
沾,第5級
沿,第5級
泉,第5級
泛,第5級
波,第5級
洩,第5級
洪,第5級
浪,第5級
浮,第5級
浸,第5級
淋,第5級
淫,第5級
混,第5級
淹,第5級
添,第5級
渡,第5級
測,第5級
港,第5級
湊,第5級
溜,第5級
溢,第5級
溪,第5級
滴,第5級
滷,第5級
滾,第5級
漂,第5級
漆,第5級
漏,第5級
演,第5級
漲,第5級
潑,第5級
潭,第5級
潮,第5級
澆,第5級
澈,第5級
濁,第5級
濫,第5級
濺,第5級
瀉,第5級
瀕,第5級
灌,第5級
灑,第5級
灘,第5級
灰,第5級
灶,第5級
災,第5級
炕,第5級
炭,第5級
炮,第5級
烈,第5級
焉,第5級
焚,第5級
無,第5級
焦,第5級
然,第5級
煞,第5級
煤,第5級
照,第5級
熄,第5級
熬,第5級
燉,第5級
營,第5級
爐,第5級
爛,第5級
爪,第5級
爹,第5級
牆,第5級
版,第5級
牢,第5級
物,第5級
牽,第5級
犁,第5級
犬,第5級
狀,第5級
狂,第5級
狠,第5級
狼,第5級
猛,第5級
猶,第5級
獅,第5級
獲,第5級
獵,第5級
獻,第5級
率,第5級
玉,第5級
玖,第5級
琴,第5級
瑣,第5級
環,第5級
瓢,第5級
瓣,第5級
瓦,第5級
甘,第5級
甩,第5級
甫,第5級
甭,第5級
甲,第5級
界,第5級
畔,第5級
畝,第5級
略,第5級
番,第5級
疊,第5級
疏,第5級
疑,第5級
疾,第5級
痴,第5級
瘡,第5級
瘤,第5級
癌,第5級
癡,第5級
癢,第5級
癥,第5級
癮,第5級
癱,第5級
登,第5級
皆,第5級
皺,第5級
盃,第5級
盅,第5級
盆,第5級
盛,第5級
盜,第5級
盞,第5級
盡,第5級
目,第5級
盯,第5級
盲,第5級
相,第5級
眉,第5級
瞄,第5級
瞅,第5級
瞇,第5級
瞎,第5級
瞞,第5級
瞟,第5級
瞧,第5級
瞪,第5級
矣,第5級
砰,第5級
砲,第5級
砸,第5級
碎,第5級
碑,第5級
碟,第5級
碳,第5級
碼,第5級
磅,第5級
磚,第5級
磨,第5級
礦,第5級
示,第5級
祂,第5級
祖,第5級
祥,第5級
祭,第5級
禍,第5級
禪,第5級
秀,第5級
科,第5級
秤,第5級
稀,第5級
稅,第5級
程,第5級
稍,第5級
稠,第5級
稱,第5級
稿,第5級
穀,第5級
穩,第5級
窄,第5級
窘,第5級
窩,第5級
竄,第5級
第,第5級
筋,第5級
筒,第5級
箭,第5級
篤,第5級
簇,第5級
簍,第5級
簡,第5級
籠,第5級
粒,第5級
粟,第5級
粥,第5級
精,第5級
糞,第5級
純,第5級
紗,第5級
紮,第5級
絆,第5級
結,第5級
絕,第5級
絞,第5級
綁,第5級
緣,第5級
縣,第5級
縫,第5級
縮,第5級
縱,第5級
縷,第5級
繞,第5級
繡,第5級
繩,第5級
繫,第5級
繳,第5級
繼,第5級
纏,第5級
缸,第5級
缺,第5級
罩,第5級
罪,第5級
置,第5級
罰,第5級
罷,第5級
義,第5級
羹,第5級
翅,第5級
翹,第5級
翼,第5級
而,第5級
耍,第5級
耐,第5級
聯,第5級
職,第5級
肆,第5級
肖,第5級
肝,第5級
股,第5級
肥,第5級
肩,第5級
育,第5級
肺,第5級
胃,第5級
胎,第5級
胳,第5級
胸,第5級
